K2-291b, 2.225177, 0.9, 0.03261, 0.015848777777777778, 0.646
HD204313c, 34.95875432, 1.13, 0.211213, 0.03422411504424779, nan
HD221420b, 8615.41549088, 1.95, 8.416586, 0.05563384615384616, nan
HD224538b, 1202.05198926, 1.54, 2.373375, 0.07370681818181818, nan
WASP-52b, 1.7497798, 0.79, 0.0272, 0.16148291139240506, 0.6
KELT-3b, 2.70339, 1.7, 0.04123, 0.09217764705882353, 0.606
HD205739b, 279.8, 1.33, 0.896, 0.09138684210526314, nan
HD20868b, 380.85001, 0.76, 0.95, 0.1612486842105263, nan
HD211810b, 1558.0, 1.13, 2.656, 0.11111725663716815, nan
Kepler-32c, 8.7522, 0.53, 0.09, 0.03373603773584905, 0.017
Kepler-165c, 15.31299, 0.77, 0.11, 0.025960454545454547, 0.06
Kepler-197d, 15.677563, 1.12, 0.119, 0.009775937499999998, 0.66
HD4732c, 2732.0, 5.4, 4.6, 0.022136203703703703, nan
HD21411b, 84.288, 0.83, 0.362, 0.10287048192771085, nan
HD73526b, 188.3, 1.53, 0.65, 0.07681470588235294, nan
HD73534b, 1750.0, 2.58, 2.99, 0.04788895348837209, nan
GJ411b, 12.9394, 0.37, 0.07879, 0.035021756756756756, nan
GJ687b, 38.142, 0.42, 0.163, 0.09207916666666667, nan
GJ887b, 9.262, 0.47, 0.068, 0.03590553191489362, nan
HD64114b, 45.791, 0.88, 0.246, 0.044860056818181816, nan
HD220842b, 218.47, 1.42, 0.74, 0.08276514084507042, nan
HD221585b, 1173.0, 1.85, 2.306, 0.06569972972972972, nan
HD238914b, 4100.0, 12.73, 5.7, 0.008995522388059701, nan
HD76920b, 415.4, 7.47, 1.149, 0.015598661311914322, nan
HD20781b, 5.3135, 0.83, 0.0529, 0.013070602409638553, nan
HD67087c, 2374.0, 1.55, 3.86, 0.0745274193548387, nan
HD65216c, 5370.0, 0.89, 5.75, 0.13430955056179775, nan
HD290327b, 2443.0, 0.95, 3.43, 0.12476947368421053, nan
HD30562b, 1157.0, 1.61, 2.34, 0.07611739130434782, nan
HD4313b, 356.21, 5.14, 1.157, 0.02345136186770428, nan
HD330075b, 3.38773, 0.84, 0.04, 0.15187083333333334, nan
HD31253b, 466.0, 1.75, 1.26, 0.072324, nan
HD31527b, 16.5535, 1.07, 0.1254, 0.027037009345794387, nan
HIP65Ab, 0.9809734, 0.72, 0.01782, 0.2832131944444444, 1.169
MASCARA-1b, 2.14877381, 2.08, 0.040352, 0.07712435096153845, 0.113
HD206893b, 9350.0, 1.31, 9.6, 0.09584923664122136, nan
WD1856+534b, 1.4079405, 0.01, 0.0204, 9.32176, 7.16
TOI-1338c, 215.5, 1.34, 0.794, 0.06326850746268656, nan
KELT-8b, 3.24406, 1.46, 0.0455, 0.11145821917808219, 0.741
WASP-153b, 3.332609, 1.73, 0.048, 0.0899985549132948, 0.48
TOI-3693b, 9.088516, 0.79, 0.0813, 0.14291873417721518, 0.17
NGTS-24b, 3.4678796, 1.64, 0.0479, 0.07435749999999999, 0.821
LP890-9c, 8.457463, 0.16, 0.03984, 0.076593125, 0.697
Kepler-134b, 5.317429, 1.18, 0.06, 0.015152627118644069, 0.12
HD40307b, 4.3123, 0.72, 0.0468, 0.02274076388888889, nan
HATS-70b, 1.8882378, 1.88, 0.03632, 0.07394829787234042, 0.24
HAT-P-61b, 1.90231289, 0.94, 0.0301, 0.09606867021276597, 0.767
HAT-P-38b, 4.640382, 0.92, 0.0523, 0.0900774456521739, 0.372
HAT-P-14b, 4.62767, 1.82, 0.0596, 0.0783730769230769, 0.9072
HD12661b, 262.70862, 1.2, 0.84, 0.09877583333333333, nan
HD4203b, 431.88, 1.42, 1.17, 0.08417992957746478, nan
HATS-7b, 3.185315, 0.82, 0.04012, 0.06896749999999999, 0.39
CoRoT-13b, 4.03519, 1.01, 0.051, 0.0880180693069307, 0.374
GJ1132c, 8.929, 0.21, 0.0476, 0.06122666666666667, nan
Kepler-716b, 10.37168453, 0.78, 0.0873, 0.03335455128205128, 0.537
HD220689b, 2266.4, 1.07, 3.396, 0.11547056074766356, nan
Kepler-773b, 3.74910006, 1.01, 0.047, 0.01273029702970297, 0.1203
HD49674b, 4.94737, 1.02, 0.06, 0.05445965686274511, nan
30AriBb, 335.10001, 1.41, 0.99, 0.07836524822695036, nan
HD62509b, 589.64, 8.9, 1.64, 0.013430955056179772, nan
HD208527b, 875.5, 51.1, 2.1, 0.0021819863013698634, nan
